"date","open","high","low","Adj Close","ticker","close","volume","moving_avg_7d","daily_change_percentage"
"2023-03-03","148.0399932861328","151.11000061035156","147.3300018310547","149.6864776611328","AAPL","151.02999877929688","70732300","147.67","3.51"
"2023-03-06","153.7899932861328","156.3000030517578","153.4600067138672","152.4615936279297","AAPL","153.8300018310547","87558000","148.30","1.85"
"2023-03-07","153.6999969482422","154.02999877929688","151.1300048828125","150.25143432617188","AAPL","151.60000610351562","56182000","149.00","-1.45"
"2023-03-08","152.80999755859375","153.47000122070312","151.8300018310547","151.51014709472656","AAPL","152.8699951171875","47204800","149.71","0.84"
"2023-03-09","153.55999755859375","154.5399932861328","150.22999572753906","149.25042724609375","AAPL","150.58999633789062","53833600","150.16","-1.49"
"2023-03-10","150.2100067138672","150.94000244140625","147.61000061035156","147.17901611328125","AAPL","148.5","68572400","150.62","-1.39"
"2023-03-13","147.80999755859375","153.13999938964844","147.6999969482422","149.13150024414062","AAPL","150.47000122070312","84457100","151.27","1.33"
"2023-03-14","151.27999877929688","153.39999389648438","150.10000610351562","151.2326202392578","AAPL","152.58999633789062","73695900","151.49","1.41"
"2023-03-15","151.19000244140625","153.25","149.9199981689453","151.6290740966797","AAPL","152.99000549316406","77167900","151.37","0.26"
"2023-03-16","152.16000366210938","156.4600067138672","151.63999938964844","154.46363830566406","AAPL","155.85000610351562","76161100","151.98","1.87"
"2023-03-17","156.0800018310547","156.74000549316406","154.27999877929688","153.62120056152344","AAPL","155.0","98944600","152.28","-0.55"
"2023-03-20","155.07000732421875","157.82000732421875","154.14999389648438","155.9998321533203","AAPL","157.39999389648438","73641400","153.26","1.55"
"2023-03-21","157.32000732421875","159.39999389648438","156.5399932861328","157.86312866210938","AAPL","159.27999877929688","73938300","154.80","1.19"
"2023-03-22","159.3000030517578","162.13999938964844","157.80999755859375","156.42601013183594","AAPL","157.8300018310547","75701800","155.85","-0.91"
"2023-03-23","158.8300018310547","161.5500030517578","157.67999267578125","157.51625061035156","AAPL","158.92999267578125","67622100","156.75","0.70"
"2023-03-24","158.86000061035156","160.33999633789062","157.85000610351562","158.82449340820312","AAPL","160.25","59196500","157.79","0.83"
"2023-03-27","159.94000244140625","160.77000427246094","157.8699951171875","156.87200927734375","AAPL","158.27999877929688","52390300","158.14","-1.23"
"2023-03-28","157.97000122070312","158.49000549316406","155.97999572753906","156.24758911132812","AAPL","157.64999389648438","45992200","158.52","-0.40"
"2023-03-29","159.3699951171875","161.0500030517578","159.35000610351562","159.33987426757812","AAPL","160.77000427246094","51305700","159.00","1.98"
"2023-03-30","161.52999877929688","162.47000122070312","161.27000427246094","160.9157257080078","AAPL","162.36000061035156","49501700","159.44","0.99"
"2023-03-31","162.44000244140625","165.0","161.91000366210938","163.43313598632812","AAPL","164.89999389648438","68749800","160.45","1.56"
"2023-04-03","164.27000427246094","166.2899932861328","164.22000122070312","164.6918487548828","AAPL","166.1699981689453","56976200","161.48","0.77"
"2023-04-04","166.60000610351562","166.83999633789062","165.11000061035156","164.15663146972656","AAPL","165.6300048828125","46278300","162.25","-0.32"
"2023-04-05","164.74000549316406","165.0500030517578","161.8000030517578","162.3032684326172","AAPL","163.75999450683594","51511700","163.03","-1.13"
"2023-04-06","162.42999267578125","164.9600067138672","162.0","163.19525146484375","AAPL","164.66000366210938","45390100","164.04","0.55"
"2023-04-10","161.4199981689453","162.02999877929688","160.0800018310547","160.58865356445312","AAPL","162.02999877929688","47716900","164.22","-1.60"
"2023-04-11","162.35000610351562","162.36000061035156","160.50999450683594","159.36959838867188","AAPL","160.8000030517578","47644200","163.99","-0.76"
"2023-04-12","161.22000122070312","162.05999755859375","159.77999877929688","158.67581176757812","AAPL","160.10000610351562","50133100","163.31","-0.44"
"2023-04-13","161.6300048828125","165.8000030517578","161.4199981689453","164.08726501464844","AAPL","165.55999755859375","68445600","163.22","3.41"
"2023-04-14","164.58999633789062","166.32000732421875","163.82000732421875","163.74037170410156","AAPL","165.2100067138672","49386500","163.16","-0.21"
"2023-04-17","165.08999633789062","165.38999938964844","164.02999877929688","163.76019287109375","AAPL","165.22999572753906","41516200","163.37","0.01"
"2023-04-18","166.10000610351562","167.41000366210938","165.64999389648438","164.9891815185547","AAPL","166.47000122070312","49923000","163.63","0.75"
"2023-04-19","165.8000030517578","168.16000366210938","165.5399932861328","166.1388397216797","AAPL","167.6300048828125","47720200","164.43","0.70"
"2023-04-20","166.08999633789062","167.8699951171875","165.55999755859375","165.16754150390625","AAPL","166.64999389648438","52456400","165.26","-0.58"
"2023-04-21","165.0500030517578","166.4499969482422","164.49000549316406","163.5520477294922","AAPL","165.02000427246094","58337300","165.97","-0.98"
"2023-04-24","165.0","165.60000610351562","163.88999938964844","163.8592987060547","AAPL","165.3300018310547","41949600","165.93","0.19"
"2023-04-25","165.19000244140625","166.30999755859375","163.72999572753906","162.31317138671875","AAPL","163.77000427246094","48714100","165.73","-0.94"
"2023-04-26","163.05999755859375","165.27999877929688","162.8000030517578","162.3032684326172","AAPL","163.75999450683594","45498800","165.52","-0.01"
"2023-04-27","165.19000244140625","168.55999755859375","165.19000244140625","166.91188049316406","AAPL","168.41000366210938","64902300","165.80","2.84"
"2023-04-28","168.49000549316406","169.85000610351562","167.8800048828125","168.17059326171875","AAPL","169.67999267578125","55209200","166.09","0.75"
"2023-05-01","169.27999877929688","170.4499969482422","168.63999938964844","168.08140563964844","AAPL","169.58999633789062","52472900","166.51","-0.05"
"2023-05-02","170.08999633789062","170.35000610351562","167.5399932861328","167.0407257080078","AAPL","168.5399932861328","48425700","167.01","-0.62"
"2023-05-03","169.5","170.9199981689453","167.16000366210938","165.96044921875","AAPL","167.4499969482422","65136000","167.31","-0.65"
"2023-05-04","164.88999938964844","167.0399932861328","164.30999755859375","164.315185546875","AAPL","165.7899932861328","81235400","167.60","-0.99"
"2023-05-05","170.97999572753906","174.3000030517578","170.75999450683594","172.0260009765625","AAPL","173.57000732421875","113316400","169.00","4.69"
"2023-05-08","172.47999572753906","173.85000610351562","172.11000061035156","171.9566192626953","AAPL","173.5","55962800","169.73","-0.04"
"2023-05-09","173.0500030517578","173.5399932861328","171.60000610351562","170.2420196533203","AAPL","171.77000427246094","45326900","170.03","-1.00"
"2023-05-10","173.02000427246094","174.02999877929688","171.89999389648438","172.01609802246094","AAPL","173.55999755859375","53724500","170.60","1.04"
"2023-05-11","173.85000610351562","174.58999633789062","172.1699981689453","172.2043914794922","AAPL","173.75","49514700","171.34","0.11"
"2023-05-12","173.6199951171875","174.05999755859375","171.0","171.27146911621094","AAPL","172.57000732421875","45497800","172.07","-0.68"
"2023-05-15","173.16000366210938","173.2100067138672","171.47000122070312","170.77523803710938","AAPL","172.07000732421875","37266700","172.97","-0.29"
"2023-05-16","171.99000549316406","173.13999938964844","171.8000030517578","170.77523803710938","AAPL","172.07000732421875","42110300","172.76","0.00"
"2023-05-17","171.7100067138672","172.92999267578125","170.4199981689453","171.39056396484375","AAPL","172.69000244140625","57951600","172.64","0.36"
"2023-05-18","173.0","175.24000549316406","172.5800018310547","173.73281860351562","AAPL","175.0500030517578","65496700","173.11","1.37"
"2023-05-19","176.38999938964844","176.38999938964844","174.94000244140625","173.84197998046875","AAPL","175.16000366210938","55772400","173.34","0.06"
"2023-05-22","173.97999572753906","174.7100067138672","173.4499969482422","172.88919067382812","AAPL","174.1999969482422","43570900","173.40","-0.55"
"2023-05-23","173.1300048828125","173.3800048828125","171.27999877929688","170.26905822753906","AAPL","171.55999755859375","50747300","173.26","-1.52"
"2023-05-24","171.08999633789062","172.4199981689453","170.52000427246094","170.5469512939453","AAPL","171.83999633789062","45143500","173.22","0.16"
"2023-05-25","172.41000366210938","173.89999389648438","171.69000244140625","171.68832397460938","AAPL","172.99000549316406","56058300","173.36","0.67"
"2023-05-26","173.32000732421875","175.77000427246094","173.11000061035156","174.1099395751953","AAPL","175.42999267578125","54835000","173.75","1.41"
"2023-05-30","176.9600067138672","178.99000549316406","176.57000732421875","175.9658660888672","AAPL","177.3000030517578","55964400","174.07","1.07"
"2023-05-31","177.3300018310547","179.35000610351562","176.75999450683594","175.916259765625","AAPL","177.25","99625300","174.37","-0.03"
"2023-06-01","177.6999969482422","180.1199951171875","176.92999267578125","178.73489379882812","AAPL","180.08999633789062","68901800","175.21","1.60"
"2023-06-02","181.02999877929688","181.77999877929688","179.25999450683594","179.58840942382812","AAPL","180.9499969482422","61945900","176.55","0.48"
"2023-06-05","182.6300048828125","184.9499969482422","178.0399932861328","178.2287139892578","AAPL","179.5800018310547","121946500","177.66","-0.76"
"2023-06-06","179.97000122070312","180.1199951171875","177.42999267578125","177.86151123046875","AAPL","179.2100067138672","64848400","178.54","-0.21"
"2023-06-07","178.44000244140625","181.2100067138672","177.32000732421875","176.48196411132812","AAPL","177.82000732421875","61944600","178.89","-0.78"
"2023-06-08","177.89999389648438","180.83999633789062","177.4600067138672","179.21127319335938","AAPL","180.57000732421875","50214900","179.35","1.55"
"2023-06-09","181.5","182.22999572753906","180.6300048828125","179.59832763671875","AAPL","180.9600067138672","48870700","179.88","0.22"
"2023-06-12","181.27000427246094","183.88999938964844","180.97000122070312","182.4070281982422","AAPL","183.7899932861328","54274900","180.41","1.56"
"2023-06-13","182.8000030517578","184.14999389648438","182.44000244140625","181.93064880371094","AAPL","183.30999755859375","54929100","180.75","-0.26"
"2023-06-14","183.3699951171875","184.38999938964844","182.02000427246094","182.5658416748047","AAPL","183.9499969482422","57462900","181.37","0.35"
"2023-06-15","183.9600067138672","186.52000427246094","183.77999877929688","184.61033630371094","AAPL","186.00999450683594","65433200","182.34","1.12"
"2023-06-16","186.72999572753906","186.99000549316406","184.27000427246094","183.52853393554688","AAPL","184.9199981689453","101235600","183.36","-0.59"
"2023-06-20","184.41000366210938","186.10000610351562","184.41000366210938","183.6178741455078","AAPL","185.00999450683594","49799100","183.99","0.05"
"2023-06-21","184.89999389648438","185.41000366210938","182.58999633789062","182.57577514648438","AAPL","183.9600067138672","49515700","184.42","-0.57"
"2023-06-22","183.74000549316406","187.0500030517578","183.6699981689453","185.59288024902344","AAPL","187.0","51245300","184.88","1.65"
"2023-06-23","185.5500030517578","187.55999755859375","185.00999450683594","185.27528381347656","AAPL","186.67999267578125","53079300","185.36","-0.17"
"2023-06-26","186.8300018310547","188.0500030517578","185.22999572753906","183.8759002685547","AAPL","185.27000427246094","48088700","185.55","-0.76"
"2023-06-27","185.88999938964844","188.38999938964844","185.6699981689453","186.64491271972656","AAPL","188.05999755859375","50730800","185.84","1.51"
"2023-06-28","187.92999267578125","189.89999389648438","187.60000610351562","187.82595825195312","AAPL","189.25","51216800","186.46","0.63"
"2023-06-29","189.0800018310547","190.07000732421875","188.94000244140625","188.1634063720703","AAPL","189.58999633789062","46347300","187.12","0.18"
"2023-06-30","191.6300048828125","194.47999572753906","191.25999450683594","192.5104217529297","AAPL","193.97000122070312","85069600","188.55","2.31"
"2023-07-03","193.77999877929688","193.8800048828125","191.75999450683594","191.01181030273438","AAPL","192.4600067138672","31458200","189.33","-0.78"
"2023-07-05","191.57000732421875","192.97999572753906","190.6199951171875","189.8903045654297","AAPL","191.3300018310547","46920300","189.99","-0.59"
"2023-07-06","189.83999633789062","192.02000427246094","189.1999969482422","190.36668395996094","AAPL","191.80999755859375","45094300","190.92","0.25"
"2023-07-07","191.41000366210938","192.6699981689453","190.24000549316406","189.24517822265625","AAPL","190.67999267578125","46778000","191.30","-0.59"
"2023-07-10","189.25999450683594","189.99000549316406","187.0399932861328","187.19078063964844","AAPL","188.61000061035156","59922200","191.21","-1.09"
"2023-07-11","189.16000366210938","189.3000030517578","186.60000610351562","186.66476440429688","AAPL","188.0800018310547","46638100","190.99","-0.28"
"2023-07-12","189.67999267578125","191.6999969482422","188.47000122070312","188.34205627441406","AAPL","189.77000427246094","60750200","190.39","0.90"
"2023-07-13","190.5","191.19000244140625","189.77999877929688","189.1062469482422","AAPL","190.5399932861328","41342300","190.12","0.41"
"2023-07-14","190.22999572753906","191.17999267578125","189.6300048828125","189.25514221191406","AAPL","190.69000244140625","41573900","190.03","0.08"
"2023-07-17","191.89999389648438","194.32000732421875","191.80999755859375","192.53030395507812","AAPL","193.99000549316406","50520200","190.34","1.73"
"2023-07-18","193.35000610351562","194.3300018310547","192.4199981689453","192.27224731445312","AAPL","193.72999572753906","48353800","190.77","-0.13"
"2023-07-19","193.10000610351562","198.22999572753906","192.64999389648438","193.63194274902344","AAPL","195.10000610351562","80507300","191.70","0.71"
"2023-07-20","195.08999633789062","196.47000122070312","192.5","191.67677307128906","AAPL","193.1300048828125","59581200","192.42","-1.01"
"2023-07-21","194.10000610351562","194.97000122070312","191.22999572753906","190.49571228027344","AAPL","191.94000244140625","71917800","192.73","-0.62"
"2023-07-24","193.41000366210938","194.91000366210938","192.25","191.29962158203125","AAPL","192.75","45377800","193.05","0.42"
"2023-07-25","193.3300018310547","194.44000244140625","192.9199981689453","192.1630859375","AAPL","193.6199951171875","37283200","193.47","0.45"
"2023-07-26","193.6699981689453","195.63999938964844","193.32000732421875","193.0364532470703","AAPL","194.5","47471900","193.54","0.45"
"2023-07-27","196.02000427246094","197.1999969482422","192.5500030517578","191.76608276367188","AAPL","193.22000122070312","47460200","193.47","-0.66"
"2023-07-28","194.6699981689453","196.6300048828125","194.13999938964844","194.35643005371094","AAPL","195.8300018310547","48291400","193.57","1.35"
"2023-07-31","196.05999755859375","196.49000549316406","195.25999450683594","194.97177124023438","AAPL","196.4499969482422","38824100","194.04","0.32"
"2023-08-01","196.24000549316406","196.72999572753906","195.27999877929688","194.1381072998047","AAPL","195.61000061035156","35175100","194.57","-0.43"
"2023-08-02","195.0399932861328","195.17999267578125","191.85000610351562","191.1309051513672","AAPL","192.5800018310547","50389300","194.54","-1.55"
"2023-08-03","191.57000732421875","192.3699951171875","190.69000244140625","189.7315216064453","AAPL","191.1699981689453","61235200","194.19","-0.73"
"2023-08-04","185.52000427246094","187.3800048828125","181.9199981689453","180.62060546875","AAPL","181.99000549316406","115799700","192.41","-4.80"
"2023-08-07","182.1300048828125","183.1300048828125","177.35000610351562","177.5042266845703","AAPL","178.85000610351562","97576100","190.35","-1.73"
"2023-08-08","179.69000244140625","180.27000427246094","177.5800018310547","178.4470672607422","AAPL","179.8000030517578","67823000","188.06","0.53"
"2023-08-09","180.8699951171875","180.92999267578125","177.00999450683594","176.84918212890625","AAPL","178.19000244140625","60378500","185.46","-0.90"
"2023-08-10","179.47999572753906","180.75","177.60000610351562","176.6308135986328","AAPL","177.97000122070312","54686900","182.94","-0.12"
"2023-08-11","177.32000732421875","178.6199951171875","176.5500030517578","176.69046020507812","AAPL","177.7899932861328","51988100","180.82","-0.10"
"2023-08-14","177.97000122070312","179.69000244140625","177.30999755859375","178.35012817382812","AAPL","179.4600067138672","43675600","179.15","0.94"
"2023-08-15","178.8800048828125","179.47999572753906","177.0500030517578","176.3525848388672","AAPL","177.4499969482422","43622600","178.50","-1.12"
"2023-08-16","177.1300048828125","178.5399932861328","176.5","175.47802734375","AAPL","176.57000732421875","46964900","178.18","-0.50"
"2023-08-17","177.13999938964844","177.50999450683594","173.47999572753906","172.9239044189453","AAPL","174.0","66062900","177.35","-1.46"
"2023-08-18","172.3000030517578","175.10000610351562","171.9600067138672","173.410888671875","AAPL","174.49000549316406","61114200","176.82","0.28"
"2023-08-21","175.07000732421875","176.1300048828125","173.74000549316406","174.75253295898438","AAPL","175.83999633789062","46311900","176.51","0.77"
"2023-08-22","177.05999755859375","177.67999267578125","176.25","176.13392639160156","AAPL","177.22999572753906","42084200","176.43","0.79"
"2023-08-23","178.52000427246094","181.5500030517578","178.3300018310547","179.99989318847656","AAPL","181.1199951171875","52722800","176.67","2.19"
"2023-08-24","180.6699981689453","181.10000610351562","176.00999450683594","175.28919982910156","AAPL","176.3800048828125","54945800","176.52","-2.62"
"2023-08-25","177.3800048828125","179.14999389648438","175.82000732421875","177.50538635253906","AAPL","178.61000061035156","51449600","176.81","1.26"
"2023-08-28","180.08999633789062","180.58999633789062","178.5500030517578","179.07562255859375","AAPL","180.19000244140625","43820700","177.69","0.88"
"2023-08-29","179.6999969482422","184.89999389648438","179.5","182.9813232421875","AAPL","184.1199951171875","53003900","179.07","2.18"
"2023-08-30","184.94000244140625","187.85000610351562","184.74000549316406","186.489501953125","AAPL","187.64999389648438","60813900","180.76","1.92"
"2023-08-31","187.83999633789062","189.1199951171875","187.47999572753906","186.7081298828125","AAPL","187.8699951171875","60794500","182.28","0.12"
"2023-09-01","189.49000549316406","189.9199981689453","188.27999877929688","188.28829956054688","AAPL","189.4600067138672","45732600","183.47","0.85"
"2023-09-05","188.27999877929688","189.97999572753906","187.61000061035156","188.52682495117188","AAPL","189.6999969482422","45280000","185.37","0.13"
"2023-09-06","188.39999389648438","188.85000610351562","181.47000122070312","181.77880859375","AAPL","182.91000366210938","81755800","185.99","-3.58"
"2023-09-07","175.17999267578125","178.2100067138672","173.5399932861328","176.4618682861328","AAPL","177.55999755859375","112488800","185.61","-2.92"
"2023-09-08","178.35000610351562","180.24000549316406","177.7899932861328","177.07803344726562","AAPL","178.17999267578125","65551300","184.76","0.35"
"2023-09-11","180.07000732421875","180.3000030517578","177.33999633789062","178.2507781982422","AAPL","179.36000061035156","58953100","183.58","0.66"
"2023-09-12","179.49000549316406","180.1300048828125","174.82000732421875","175.20968627929688","AAPL","176.3000030517578","90370200","181.92","-1.71"
"2023-09-13","176.50999450683594","177.3000030517578","173.97999572753906","173.1326141357422","AAPL","174.2100067138672","84267900","179.75","-1.19"
"2023-09-14","174.0","176.10000610351562","173.5800018310547","174.6531524658203","AAPL","175.74000549316406","60895800","177.75","0.88"
"2023-09-15","176.47999572753906","176.5","173.82000732421875","173.9276580810547","AAPL","175.00999450683594","109205100","176.62","-0.42"
"2023-09-18","176.47999572753906","179.3800048828125","176.1699981689453","176.8693389892578","AAPL","177.97000122070312","67257600","176.68","1.69"
"2023-09-19","177.52000427246094","179.6300048828125","177.1300048828125","177.96255493164062","AAPL","179.07000732421875","51826900","176.81","0.62"
"2023-09-20","179.25999450683594","179.6999969482422","175.39999389648438","174.40469360351562","AAPL","175.49000549316406","58436200","176.26","-2.00"
"2023-09-21","174.5500030517578","176.3000030517578","173.86000061035156","172.8543243408203","AAPL","173.92999267578125","63047900","175.92","-0.89"
"2023-09-22","174.6699981689453","177.0800018310547","174.0500030517578","173.70899963378906","AAPL","174.7899932861328","56725400","176.00","0.49"
"2023-09-25","174.1999969482422","176.97000122070312","174.14999389648438","174.99107360839844","AAPL","176.0800018310547","46172700","176.05","0.74"
"2023-09-26","174.82000732421875","175.1999969482422","171.66000366210938","170.89654541015625","AAPL","171.9600067138672","64588900","175.61","-2.34"
"2023-09-27","172.6199951171875","173.0399932861328","169.0500030517578","169.37599182128906","AAPL","170.42999267578125","66921800","174.54","-0.89"
"2023-09-28","169.33999633789062","172.02999877929688","167.6199951171875","169.63438415527344","AAPL","170.69000244140625","56294400","173.34","0.15"
"2023-09-29","172.02000427246094","173.07000732421875","170.33999633789062","170.1511688232422","AAPL","171.2100067138672","51814200","172.73","0.30"
"2023-10-02","171.22000122070312","174.3000030517578","170.92999267578125","172.6754608154297","AAPL","173.75","52164500","172.70","1.48"
"2023-10-03","172.25999450683594","173.6300048828125","170.82000732421875","171.3337860107422","AAPL","172.39999389648438","49594600","172.36","-0.78"
"2023-10-04","171.08999633789062","174.2100067138672","170.97000122070312","172.5860137939453","AAPL","173.66000366210938","53020300","172.01","0.73"
"2023-10-05","173.7899932861328","175.4499969482422","172.67999267578125","173.82827758789062","AAPL","174.91000366210938","48527900","172.44","0.72"
"2023-10-06","173.8000030517578","177.99000549316406","173.17999267578125","176.39234924316406","AAPL","177.49000549316406","57224100","173.44","1.48"
"2023-10-09","176.80999755859375","179.0500030517578","175.8000030517578","177.883056640625","AAPL","178.99000549316406","42390800","174.63","0.85"
"2023-10-10","178.10000610351562","179.72000122070312","177.9499969482422","177.2867431640625","AAPL","178.38999938964844","43698000","175.66","-0.34"
"2023-10-11","178.1999969482422","179.85000610351562","177.60000610351562","178.68804931640625","AAPL","179.8000030517578","47551100","176.52","0.79"
"2023-10-12","180.07000732421875","182.33999633789062","179.0399932861328","179.59242248535156","AAPL","180.7100067138672","56743100","177.71","0.51"
"2023-10-13","181.4199981689453","181.92999267578125","178.13999938964844","177.74392700195312","AAPL","178.85000610351562","51427100","178.45","-1.03"
"2023-10-16","176.75","179.0800018310547","176.50999450683594","177.61471557617188","AAPL","178.72000122070312","52517000","178.99","-0.07"
"2023-10-17","176.64999389648438","178.4199981689453","174.8000030517578","176.05442810058594","AAPL","177.14999389648438","57549400","178.94","-0.88"
"2023-10-18","175.5800018310547","177.5800018310547","175.11000061035156","174.75253295898438","AAPL","175.83999633789062","54764400","178.49","-0.74"
"2023-10-19","176.0399932861328","177.83999633789062","175.19000244140625","174.3748779296875","AAPL","175.4600067138672","59302900","178.08","-0.22"
"2023-10-20","175.30999755859375","175.4199981689453","172.63999938964844","171.8108367919922","AAPL","172.8800048828125","64189300","177.09","-1.47"
"2023-10-23","170.91000366210938","174.00999450683594","169.92999267578125","171.93008422851562","AAPL","173.0","55980100","175.99","0.07"
"2023-10-24","173.0500030517578","173.6699981689453","171.4499969482422","172.3673858642578","AAPL","173.44000244140625","43816600","175.21","0.25"
"2023-10-25","171.8800048828125","173.05999755859375","170.64999389648438","170.04185485839844","AAPL","171.10000610351562","57157000","174.12","-1.35"
"2023-10-26","170.3699951171875","171.3800048828125","165.6699981689453","165.8578643798828","AAPL","166.88999938964844","70625300","172.66","-2.46"
"2023-10-27","166.91000366210938","168.9600067138672","166.8300018310547","167.17965698242188","AAPL","168.22000122070312","58499100","171.57","0.80"
"2023-10-30","169.02000427246094","171.1699981689453","168.8699951171875","169.23684692382812","AAPL","170.2899932861328","51131000","170.83","1.23"
"2023-10-31","169.35000610351562","170.89999389648438","167.89999389648438","169.71388244628906","AAPL","170.77000427246094","44846000","170.53","0.28"
"2023-11-01","171.0","174.22999572753906","170.1199951171875","172.89410400390625","AAPL","173.97000122070312","56934900","170.67","1.87"
"2023-11-02","175.52000427246094","177.77999877929688","175.4600067138672","176.4718475341797","AAPL","177.57000732421875","77334800","171.26","2.07"
"2023-11-03","174.24000549316406","176.82000732421875","173.35000610351562","175.55751037597656","AAPL","176.64999389648438","79763700","172.05","-0.52"
"2023-11-06","176.3800048828125","179.42999267578125","176.2100067138672","178.12155151367188","AAPL","179.22999572753906","63841300","173.81","1.46"
"2023-11-07","179.17999267578125","182.44000244140625","178.97000122070312","180.69557189941406","AAPL","181.82000732421875","70530000","175.76","1.45"
"2023-11-08","182.35000610351562","183.4499969482422","181.58999633789062","181.75894165039062","AAPL","182.88999938964844","49340300","177.56","0.59"
"2023-11-09","182.9600067138672","184.1199951171875","181.80999755859375","181.28189086914062","AAPL","182.41000366210938","53763500","179.22","-0.26"
"2023-11-10","183.97000122070312","186.57000732421875","183.52999877929688","185.49127197265625","AAPL","186.39999389648438","66133400","181.00","2.19"
"2023-11-13","185.82000732421875","186.02999877929688","184.2100067138672","183.89906311035156","AAPL","184.8000030517578","43627500","182.03","-0.86"
"2023-11-14","187.6999969482422","188.11000061035156","186.3000030517578","186.5261993408203","AAPL","187.44000244140625","60108400","183.57","1.43"
"2023-11-15","187.85000610351562","189.5","187.77999877929688","187.0934295654297","AAPL","188.00999450683594","53790500","184.82","0.30"
"2023-11-16","189.57000732421875","190.9600067138672","188.64999389648438","188.78514099121094","AAPL","189.7100067138672","54412900","185.95","0.90"
"2023-11-17","190.25","190.3800048828125","188.57000732421875","188.76524353027344","AAPL","189.69000244140625","50922700","186.92","-0.01"
"2023-11-20","189.88999938964844","191.91000366210938","189.8800048828125","190.5166473388672","AAPL","191.4499969482422","46505100","188.21","0.93"
"2023-11-21","191.41000366210938","191.52000427246094","189.74000549316406","189.71060180664062","AAPL","190.63999938964844","38134500","188.82","-0.42"
"2023-11-22","191.49000549316406","192.92999267578125","190.8300018310547","190.37733459472656","AAPL","191.30999755859375","39617700","189.75","0.35"
"2023-11-24","190.8699951171875","190.89999389648438","189.25","189.0438690185547","AAPL","189.97000122070312","24048300","190.11","-0.70"
"2023-11-27","189.9199981689453","190.6699981689453","188.89999389648438","188.86474609375","AAPL","189.7899932861328","40552600","190.37","-0.09"
"2023-11-28","189.77999877929688","191.0800018310547","189.39999389648438","189.47177124023438","AAPL","190.39999389648438","38415400","190.46","0.32"
"2023-11-29","190.89999389648438","192.08999633789062","188.97000122070312","188.44679260253906","AAPL","189.3699951171875","43014200","190.42","-0.54"
"2023-11-30","189.83999633789062","190.32000732421875","188.19000244140625","189.0239715576172","AAPL","189.9499969482422","48794400","190.20","0.31"
"2023-12-01","190.3300018310547","191.55999755859375","189.22999572753906","190.30767822265625","AAPL","191.24000549316406","45679300","190.29","0.68"
"2023-12-04","189.97999572753906","190.0500030517578","187.4499969482422","188.50650024414062","AAPL","189.42999267578125","43389500","190.02","-0.95"
"2023-12-05","190.2100067138672","194.39999389648438","190.17999267578125","192.47705078125","AAPL","193.4199981689453","66628400","190.51","2.11"
"2023-12-06","194.4499969482422","194.75999450683594","192.11000061035156","191.38243103027344","AAPL","192.32000732421875","41089700","190.88","-0.57"
"2023-12-07","193.6300048828125","195.0","193.58999633789062","193.32290649414062","AAPL","194.27000427246094","47477700","191.43","1.01"
"2023-12-08","194.1999969482422","195.99000549316406","193.6699981689453","194.75588989257812","AAPL","195.7100067138672","53377300","192.33","0.74"
"2023-12-11","193.11000061035156","193.49000549316406","191.4199981689453","192.2382049560547","AAPL","193.17999267578125","60943700","192.80","-1.29"
"2023-12-12","193.0800018310547","194.72000122070312","191.72000122070312","193.76077270507812","AAPL","194.7100067138672","52696900","193.29","0.79"
"2023-12-13","195.08999633789062","198.0","194.85000610351562","196.9949188232422","AAPL","197.9600067138672","70404200","194.51","1.67"
"2023-12-14","198.02000427246094","199.6199951171875","196.16000366210938","197.1441650390625","AAPL","198.11000061035156","66831600","195.18","0.08"
"2023-12-15","197.52999877929688","198.39999389648438","197.0","196.6068115234375","AAPL","197.57000732421875","128256700","195.93","-0.27"
"2023-12-18","196.08999633789062","196.6300048828125","194.38999938964844","194.9350128173828","AAPL","195.88999938964844","55751900","196.16","-0.85"
"2023-12-19","196.16000366210938","196.9499969482422","195.88999938964844","195.97988891601562","AAPL","196.94000244140625","40714100","196.34","0.54"
"2023-12-20","196.89999389648438","197.67999267578125","194.8300018310547","193.88018798828125","AAPL","194.8300018310547","52242800","196.57","-1.07"
"2023-12-21","196.10000610351562","197.0800018310547","193.5","193.7308807373047","AAPL","194.67999267578125","46482500","196.57","-0.08"
"2023-12-22","195.17999267578125","195.41000366210938","192.97000122070312","192.6561737060547","AAPL","193.60000610351562","37122800","195.95","-0.55"
"2023-12-26","193.61000061035156","193.88999938964844","192.8300018310547","192.10885620117188","AAPL","193.0500030517578","28919300","195.22","-0.28"
"2023-12-27","192.49000549316406","193.5","191.08999633789062","192.20835876464844","AAPL","193.14999389648438","48087700","194.59","0.05"
"2023-12-28","194.13999938964844","194.66000366210938","193.1699981689453","192.6362762451172","AAPL","193.5800018310547","34049900","194.26","0.22"
"2023-12-29","193.89999389648438","194.39999389648438","191.72999572753906","191.5913848876953","AAPL","192.52999877929688","42628800","193.63","-0.54"
"2020-01-03","67.4000015258789","68.6875","67.36599731445312","67.8301010131836","GOOGL","68.07599639892578","23408000","68.25","-0.52"
"2020-01-06","67.58149719238281","69.91600036621094","67.55000305175781","69.63805389404297","GOOGL","69.8905029296875","46768000","68.80","2.67"
"2020-01-07","70.02300262451172","70.17500305175781","69.5780029296875","69.50354766845703","GOOGL","69.75550079345703","34330000","69.04","-0.19"
